"DateMonth","Category","PdDistrict","Count"
"2007-01","TRESPASS","BAYVIEW",14
"2007-01","VANDALISM","BAYVIEW",66
"2007-01","VEHICLE THEFT","BAYVIEW",72
"2007-01","WARRANTS","BAYVIEW",54
"2007-01","WEAPON LAWS","BAYVIEW",12
"2007-01","ASSAULT","CENTRAL",111
"2007-01","BAD CHECKS","CENTRAL",4
"2007-01","BURGLARY","CENTRAL",50
"2007-01","DISORDERLY CONDUCT","CENTRAL",8
"2007-01","DRIVING UNDER THE INFLUENCE","CENTRAL",1
"2007-01","DRUG/NARCOTIC","CENTRAL",33
"2007-01","DRUNKENNESS","CENTRAL",4
"2007-01","EMBEZZLEMENT","CENTRAL",7
"2007-01","FORGERY/COUNTERFEITING","CENTRAL",32
"2007-01","FRAUD","CENTRAL",26
"2007-01","LARCENY/THEFT","CENTRAL",306
"2007-01","LIQUOR LAWS","CENTRAL",3
"2007-01","LOITERING","CENTRAL",1
"2007-01","MISSING PERSON","CENTRAL",24
"2007-01","NON-CRIMINAL","CENTRAL",112
"2007-01","OTHER OFFENSES","CENTRAL",106
"2007-01","PROSTITUTION","CENTRAL",8
"2007-01","RECOVERED VEHICLE","CENTRAL",6
"2007-01","ROBBERY","CENTRAL",17
"2007-01","RUNAWAY","CENTRAL",2
"2007-01","SECONDARY CODES","CENTRAL",15
"2007-01","SEX OFFENSES, FORCIBLE","CENTRAL",7
"2007-01","SEX OFFENSES, NON FORCIBLE","CENTRAL",1
"2007-01","STOLEN PROPERTY","CENTRAL",1
"2007-01","SUICIDE","CENTRAL",1
"2007-01","SUSPICIOUS OCC","CENTRAL",29
"2007-01","TRESPASS","CENTRAL",12
"2007-01","VANDALISM","CENTRAL",71
"2007-01","VEHICLE THEFT","CENTRAL",50
"2007-01","WARRANTS","CENTRAL",45
"2007-01","WEAPON LAWS","CENTRAL",7
"2007-01","ARSON","INGLESIDE",6
"2007-01","ASSAULT","INGLESIDE",138
"2007-01","BRIBERY","INGLESIDE",3
"2007-01","BURGLARY","INGLESIDE",46
"2007-01","DISORDERLY CONDUCT","INGLESIDE",1
"2007-01","DRIVING UNDER THE INFLUENCE","INGLESIDE",4
"2007-01","DRUG/NARCOTIC","INGLESIDE",54
"2007-01","DRUNKENNESS","INGLESIDE",1
"2007-01","EMBEZZLEMENT","INGLESIDE",1
"2007-01","FAMILY OFFENSES","INGLESIDE",2
"2007-01","FORGERY/COUNTERFEITING","INGLESIDE",21
"2007-01","FRAUD","INGLESIDE",24
"2007-01","KIDNAPPING","INGLESIDE",1
"2007-01","LARCENY/THEFT","INGLESIDE",123
"2007-01","LOITERING","INGLESIDE",1
"2007-01","MISSING PERSON","INGLESIDE",27
"2007-01","NON-CRIMINAL","INGLESIDE",102
"2007-01","OTHER OFFENSES","INGLESIDE",221
"2007-01","RECOVERED VEHICLE","INGLESIDE",32
"2007-01","ROBBERY","INGLESIDE",34
"2007-01","RUNAWAY","INGLESIDE",1
"2007-01","SECONDARY CODES","INGLESIDE",17
"2007-01","SEX OFFENSES, FORCIBLE","INGLESIDE",8
"2007-01","SEX OFFENSES, NON FORCIBLE","INGLESIDE",2
"2007-01","STOLEN PROPERTY","INGLESIDE",2
"2007-01","SUSPICIOUS OCC","INGLESIDE",45
"2007-01","TRESPASS","INGLESIDE",9
"2007-01","VANDALISM","INGLESIDE",102
"2007-01","VEHICLE THEFT","INGLESIDE",91
"2007-01","WARRANTS","INGLESIDE",51
"2007-01","WEAPON LAWS","INGLESIDE",11
"2007-01","ARSON","MISSION",1
"2007-01","ASSAULT","MISSION",126
"2007-01","BRIBERY","MISSION",1
"2007-01","BURGLARY","MISSION",44
"2007-01","DISORDERLY CONDUCT","MISSION",12
"2007-01","DRIVING UNDER THE INFLUENCE","MISSION",2
"2007-01","DRUG/NARCOTIC","MISSION",156
"2007-01","DRUNKENNESS","MISSION",11
"2007-01","EMBEZZLEMENT","MISSION",3
"2007-01","EXTORTION","MISSION",1
"2007-01","FORGERY/COUNTERFEITING","MISSION",39
"2007-01","FRAUD","MISSION",25
"2007-01","KIDNAPPING","MISSION",4
"2007-01","LARCENY/THEFT","MISSION",199
"2007-01","LIQUOR LAWS","MISSION",9
"2007-01","MISSING PERSON","MISSION",35
"2007-01","NON-CRIMINAL","MISSION",156
"2007-01","OTHER OFFENSES","MISSION",262
"2007-01","PROSTITUTION","MISSION",83
"2007-01","RECOVERED VEHICLE","MISSION",7
"2007-01","ROBBERY","MISSION",57
"2007-01","RUNAWAY","MISSION",2
"2007-01","SECONDARY CODES","MISSION",13
"2007-01","SEX OFFENSES, FORCIBLE","MISSION",10
"2007-01","SEX OFFENSES, NON FORCIBLE","MISSION",1
"2007-01","STOLEN PROPERTY","MISSION",4
"2007-01","SUICIDE","MISSION",1
"2007-01","SUSPICIOUS OCC","MISSION",63
"2007-01","TRESPASS","MISSION",19
"2007-01","VANDALISM","MISSION",78
"2007-01","VEHICLE THEFT","MISSION",57
"2007-01","WARRANTS","MISSION",103
"2007-01","WEAPON LAWS","MISSION",27
"2007-01","ARSON","NORTHERN",1
"2007-01","ASSAULT","NORTHERN",96
"2007-01","BAD CHECKS","NORTHERN",2
"2007-01","BURGLARY","NORTHERN",96
"2007-01","DISORDERLY CONDUCT","NORTHERN",3
"2007-01","DRIVING UNDER THE INFLUENCE","NORTHERN",1
"2007-01","DRUG/NARCOTIC","NORTHERN",117
"2007-01","DRUNKENNESS","NORTHERN",3
"2007-01","EMBEZZLEMENT","NORTHERN",2
"2007-01","FORGERY/COUNTERFEITING","NORTHERN",34
"2007-01","FRAUD","NORTHERN",23
"2007-01","KIDNAPPING","NORTHERN",1
"2007-01","LARCENY/THEFT","NORTHERN",375
"2007-01","LIQUOR LAWS","NORTHERN",3
"2007-01","LOITERING","NORTHERN",1
"2007-01","MISSING PERSON","NORTHERN",28
"2007-01","NON-CRIMINAL","NORTHERN",143
"2007-01","OTHER OFFENSES","NORTHERN",173
"2007-01","PROSTITUTION","NORTHERN",9
"2007-01","RECOVERED VEHICLE","NORTHERN",7
"2007-01","ROBBERY","NORTHERN",48
"2007-01","RUNAWAY","NORTHERN",1
"2007-01","SECONDARY CODES","NORTHERN",9
"2007-01","SEX OFFENSES, FORCIBLE","NORTHERN",5
"2007-01","STOLEN PROPERTY","NORTHERN",9
"2007-01","SUICIDE","NORTHERN",3
"2007-01","SUSPICIOUS OCC","NORTHERN",44
"2007-01","TRESPASS","NORTHERN",10
"2007-01","VANDALISM","NORTHERN",92
"2007-01","VEHICLE THEFT","NORTHERN",44
"2007-01","WARRANTS","NORTHERN",80
"2007-01","WEAPON LAWS","NORTHERN",10
"2007-01","ASSAULT","PARK",47
"2007-01","BURGLARY","PARK",39
"2007-01","DISORDERLY CONDUCT","PARK",2
"2007-01","DRIVING UNDER THE INFLUENCE","PARK",1
"2007-01","DRUG/NARCOTIC","PARK",41
"2007-01","DRUNKENNESS","PARK",4
"2007-01","EMBEZZLEMENT","PARK",2
"2007-01","FAMILY OFFENSES","PARK",1
"2007-01","FORGERY/COUNTERFEITING","PARK",10
"2007-01","FRAUD","PARK",13
"2007-01","KIDNAPPING","PARK",1
"2007-01","LARCENY/THEFT","PARK",99
"2007-01","LIQUOR LAWS","PARK",7
"2007-01","MISSING PERSON","PARK",27
"2007-01","NON-CRIMINAL","PARK",46
"2007-01","OTHER OFFENSES","PARK",107
"2007-01","RECOVERED VEHICLE","PARK",2
"2007-01","ROBBERY","PARK",14
"2007-01","RUNAWAY","PARK",8
"2007-01","SECONDARY CODES","PARK",13
"2007-01","SEX OFFENSES, FORCIBLE","PARK",4
"2007-01","STOLEN PROPERTY","PARK",4
"2007-01","SUSPICIOUS OCC","PARK",23
"2007-01","TRESPASS","PARK",7
"2007-01","VANDALISM","PARK",28
"2007-01","VEHICLE THEFT","PARK",40
"2007-01","WARRANTS","PARK",28
"2007-01","WEAPON LAWS","PARK",6
"2007-01","ARSON","RICHMOND",2
"2007-01","ASSAULT","RICHMOND",49
"2007-01","BURGLARY","RICHMOND",39
"2007-01","DISORDERLY CONDUCT","RICHMOND",3
"2007-01","DRIVING UNDER THE INFLUENCE","RICHMOND",2
"2007-01","DRUG/NARCOTIC","RICHMOND",16
"2007-01","DRUNKENNESS","RICHMOND",2
"2007-01","EMBEZZLEMENT","RICHMOND",1
"2007-01","FORGERY/COUNTERFEITING","RICHMOND",14
"2007-01","FRAUD","RICHMOND",14
"2007-01","GAMBLING","RICHMOND",1
"2007-01","KIDNAPPING","RICHMOND",3
"2007-01","LARCENY/THEFT","RICHMOND",100
"2007-01","LIQUOR LAWS","RICHMOND",1
"2007-01","MISSING PERSON","RICHMOND",12
"2007-01","NON-CRIMINAL","RICHMOND",70
"2007-01","OTHER OFFENSES","RICHMOND",62
"2007-01","RECOVERED VEHICLE","RICHMOND",2
"2007-01","ROBBERY","RICHMOND",7
"2007-01","RUNAWAY","RICHMOND",1
"2007-01","SECONDARY CODES","RICHMOND",5
"2007-01","SEX OFFENSES, FORCIBLE","RICHMOND",3
"2007-01","SEX OFFENSES, NON FORCIBLE","RICHMOND",3
"2007-01","STOLEN PROPERTY","RICHMOND",1
"2007-01","SUICIDE","RICHMOND",4
"2007-01","SUSPICIOUS OCC","RICHMOND",26
"2007-01","TRESPASS","RICHMOND",3
"2007-01","VANDALISM","RICHMOND",42
"2007-01","VEHICLE THEFT","RICHMOND",45
"2007-01","WARRANTS","RICHMOND",14
"2007-01","WEAPON LAWS","RICHMOND",4
"2007-01","ARSON","SOUTHERN",3
"2007-01","ASSAULT","SOUTHERN",153
"2007-01","BAD CHECKS","SOUTHERN",2
"2007-01","BRIBERY","SOUTHERN",1
"2007-01","BURGLARY","SOUTHERN",65
"2007-01","DISORDERLY CONDUCT","SOUTHERN",4
"2007-01","DRIVING UNDER THE INFLUENCE","SOUTHERN",3
"2007-01","DRUG/NARCOTIC","SOUTHERN",138
"2007-01","DRUNKENNESS","SOUTHERN",11
"2007-01","EMBEZZLEMENT","SOUTHERN",4
"2007-01","FAMILY OFFENSES","SOUTHERN",2
"2007-01","FORGERY/COUNTERFEITING","SOUTHERN",41
"2007-01","FRAUD","SOUTHERN",28
"2007-01","KIDNAPPING","SOUTHERN",8
"2007-01","LARCENY/THEFT","SOUTHERN",422
"2007-01","LIQUOR LAWS","SOUTHERN",1
"2007-01","LOITERING","SOUTHERN",2
"2007-01","MISSING PERSON","SOUTHERN",30
"2007-01","NON-CRIMINAL","SOUTHERN",240
"2007-01","OTHER OFFENSES","SOUTHERN",281
"2007-01","PROSTITUTION","SOUTHERN",1
"2007-01","RECOVERED VEHICLE","SOUTHERN",7
"2007-01","ROBBERY","SOUTHERN",43
"2007-01","RUNAWAY","SOUTHERN",1
"2007-01","SECONDARY CODES","SOUTHERN",17
"2007-01","SEX OFFENSES, FORCIBLE","SOUTHERN",14
"2007-01","STOLEN PROPERTY","SOUTHERN",15
"2007-01","SUICIDE","SOUTHERN",1
"2007-01","SUSPICIOUS OCC","SOUTHERN",65
"2007-01","TRESPASS","SOUTHERN",19
"2007-01","VANDALISM","SOUTHERN",72
"2007-01","VEHICLE THEFT","SOUTHERN",51
"2007-01","WARRANTS","SOUTHERN",132
"2007-01","WEAPON LAWS","SOUTHERN",11
"2007-01","ARSON","TARAVAL",3
"2007-01","ASSAULT","TARAVAL",69
"2007-01","BAD CHECKS","TARAVAL",3
"2007-01","BURGLARY","TARAVAL",42
"2007-01","DISORDERLY CONDUCT","TARAVAL",6
"2007-01","DRIVING UNDER THE INFLUENCE","TARAVAL",1
"2007-01","DRUG/NARCOTIC","TARAVAL",17
"2007-01","DRUNKENNESS","TARAVAL",8
"2007-01","EMBEZZLEMENT","TARAVAL",3
"2007-01","FORGERY/COUNTERFEITING","TARAVAL",26
"2007-01","FRAUD","TARAVAL",20
"2007-01","KIDNAPPING","TARAVAL",2
"2007-01","LARCENY/THEFT","TARAVAL",141
"2007-01","LIQUOR LAWS","TARAVAL",2
"2007-01","LOITERING","TARAVAL",1
"2007-01","MISSING PERSON","TARAVAL",54
"2007-01","NON-CRIMINAL","TARAVAL",91
"2007-01","OTHER OFFENSES","TARAVAL",111
"2007-01","RECOVERED VEHICLE","TARAVAL",8
"2007-01","ROBBERY","TARAVAL",18
"2007-01","RUNAWAY","TARAVAL",5
"2007-01","SECONDARY CODES","TARAVAL",10
"2007-01","SEX OFFENSES, FORCIBLE","TARAVAL",4
"2007-01","STOLEN PROPERTY","TARAVAL",2
"2007-01","SUICIDE","TARAVAL",1
"2007-01","SUSPICIOUS OCC","TARAVAL",38
"2007-01","TRESPASS","TARAVAL",6
"2007-01","VANDALISM","TARAVAL",78
"2007-01","VEHICLE THEFT","TARAVAL",61
"2007-01","WARRANTS","TARAVAL",12
"2007-01","WEAPON LAWS","TARAVAL",8
"2007-01","ASSAULT","TENDERLOIN",110
"2007-01","BURGLARY","TENDERLOIN",12
"2007-01","DISORDERLY CONDUCT","TENDERLOIN",3
"2007-01","DRUG/NARCOTIC","TENDERLOIN",328
"2007-01","DRUNKENNESS","TENDERLOIN",2
"2007-01","EMBEZZLEMENT","TENDERLOIN",2
"2007-01","FORGERY/COUNTERFEITING","TENDERLOIN",15
"2007-01","FRAUD","TENDERLOIN",12
"2007-01","KIDNAPPING","TENDERLOIN",1
"2007-01","LARCENY/THEFT","TENDERLOIN",125
"2007-01","LIQUOR LAWS","TENDERLOIN",5
"2007-01","MISSING PERSON","TENDERLOIN",12
"2007-01","NON-CRIMINAL","TENDERLOIN",84
"2007-01","OTHER OFFENSES","TENDERLOIN",193
"2007-01","PROSTITUTION","TENDERLOIN",13
"2007-01","RECOVERED VEHICLE","TENDERLOIN",6
"2007-01","ROBBERY","TENDERLOIN",31
"2007-01","SECONDARY CODES","TENDERLOIN",10
"2007-01","SEX OFFENSES, FORCIBLE","TENDERLOIN",1
"2007-01","STOLEN PROPERTY","TENDERLOIN",3
"2007-01","SUICIDE","TENDERLOIN",1
"2007-01","SUSPICIOUS OCC","TENDERLOIN",26
"2007-01","TRESPASS","TENDERLOIN",12
"2007-01","VANDALISM","TENDERLOIN",19
"2007-01","VEHICLE THEFT","TENDERLOIN",12
"2007-01","WARRANTS","TENDERLOIN",127
"2007-01","WEAPON LAWS","TENDERLOIN",7
"2007-02","ARSON","BAYVIEW",5
"2007-02","ASSAULT","BAYVIEW",113
"2007-02","BAD CHECKS","BAYVIEW",1
"2007-02","BURGLARY","BAYVIEW",49
"2007-02","DISORDERLY CONDUCT","BAYVIEW",1
"2007-02","DRIVING UNDER THE INFLUENCE","BAYVIEW",1
"2007-02","DRUG/NARCOTIC","BAYVIEW",83
"2007-02","DRUNKENNESS","BAYVIEW",2
"2007-02","EMBEZZLEMENT","BAYVIEW",1
"2007-02","FAMILY OFFENSES","BAYVIEW",2
"2007-02","FORGERY/COUNTERFEITING","BAYVIEW",25
"2007-02","FRAUD","BAYVIEW",15
"2007-02","KIDNAPPING","BAYVIEW",3
"2007-02","LARCENY/THEFT","BAYVIEW",95
"2007-02","LIQUOR LAWS","BAYVIEW",2
"2007-02","MISSING PERSON","BAYVIEW",70
"2007-02","NON-CRIMINAL","BAYVIEW",53
"2007-02","OTHER OFFENSES","BAYVIEW",191
"2007-02","PROSTITUTION","BAYVIEW",5
"2007-02","RECOVERED VEHICLE","BAYVIEW",11
"2007-02","ROBBERY","BAYVIEW",23
"2007-02","RUNAWAY","BAYVIEW",1
"2007-02","SECONDARY CODES","BAYVIEW",21
"2007-02","SEX OFFENSES, FORCIBLE","BAYVIEW",3
"2007-02","STOLEN PROPERTY","BAYVIEW",1
"2007-02","SUICIDE","BAYVIEW",2
"2007-02","SUSPICIOUS OCC","BAYVIEW",56
"2007-02","TRESPASS","BAYVIEW",8
"2007-02","VANDALISM","BAYVIEW",49
"2007-02","VEHICLE THEFT","BAYVIEW",55
"2007-02","WARRANTS","BAYVIEW",64
"2007-02","WEAPON LAWS","BAYVIEW",17
"2007-02","ASSAULT","CENTRAL",73
"2007-02","BRIBERY","CENTRAL",1
"2007-02","BURGLARY","CENTRAL",26
"2007-02","DISORDERLY CONDUCT","CENTRAL",10
"2007-02","DRIVING UNDER THE INFLUENCE","CENTRAL",1
"2007-02","DRUG/NARCOTIC","CENTRAL",23
"2007-02","DRUNKENNESS","CENTRAL",6
"2007-02","EMBEZZLEMENT","CENTRAL",8
"2007-02","EXTORTION","CENTRAL",1
"2007-02","FORGERY/COUNTERFEITING","CENTRAL",17
"2007-02","FRAUD","CENTRAL",26
"2007-02","KIDNAPPING","CENTRAL",4
"2007-02","LARCENY/THEFT","CENTRAL",241
"2007-02","LIQUOR LAWS","CENTRAL",3
"2007-02","LOITERING","CENTRAL",1
"2007-02","MISSING PERSON","CENTRAL",14
"2007-02","NON-CRIMINAL","CENTRAL",128
"2007-02","OTHER OFFENSES","CENTRAL",81
"2007-02","PROSTITUTION","CENTRAL",13
"2007-02","RECOVERED VEHICLE","CENTRAL",1
"2007-02","ROBBERY","CENTRAL",28
"2007-02","RUNAWAY","CENTRAL",1
"2007-02","SECONDARY CODES","CENTRAL",8
"2007-02","SEX OFFENSES, FORCIBLE","CENTRAL",4
"2007-02","STOLEN PROPERTY","CENTRAL",4
"2007-02","SUICIDE","CENTRAL",2
"2007-02","SUSPICIOUS OCC","CENTRAL",34
"2007-02","TRESPASS","CENTRAL",9
"2007-02","VANDALISM","CENTRAL",43
"2007-02","VEHICLE THEFT","CENTRAL",49
"2007-02","WARRANTS","CENTRAL",30
"2007-02","WEAPON LAWS","CENTRAL",10
"2007-02","ARSON","INGLESIDE",3
"2007-02","ASSAULT","INGLESIDE",141
"2007-02","BAD CHECKS","INGLESIDE",1
"2007-02","BRIBERY","INGLESIDE",2
"2007-02","BURGLARY","INGLESIDE",36
"2007-02","DISORDERLY CONDUCT","INGLESIDE",1
"2007-02","DRIVING UNDER THE INFLUENCE","INGLESIDE",4
"2007-02","DRUG/NARCOTIC","INGLESIDE",41
"2007-02","DRUNKENNESS","INGLESIDE",1
"2007-02","EMBEZZLEMENT","INGLESIDE",3
"2007-02","FAMILY OFFENSES","INGLESIDE",1
"2007-02","FORGERY/COUNTERFEITING","INGLESIDE",13
"2007-02","FRAUD","INGLESIDE",19
"2007-02","KIDNAPPING","INGLESIDE",2
"2007-02","LARCENY/THEFT","INGLESIDE",101
"2007-02","LIQUOR LAWS","INGLESIDE",2
"2007-02","MISSING PERSON","INGLESIDE",32
"2007-02","NON-CRIMINAL","INGLESIDE",93
"2007-02","OTHER OFFENSES","INGLESIDE",228
"2007-02","PROSTITUTION","INGLESIDE",1
"2007-02","RECOVERED VEHICLE","INGLESIDE",24
"2007-02","ROBBERY","INGLESIDE",33
"2007-02","RUNAWAY","INGLESIDE",1
"2007-02","SECONDARY CODES","INGLESIDE",11
"2007-02","SEX OFFENSES, FORCIBLE","INGLESIDE",7
"2007-02","SEX OFFENSES, NON FORCIBLE","INGLESIDE",1
"2007-02","STOLEN PROPERTY","INGLESIDE",4
"2007-02","SUICIDE","INGLESIDE",1
"2007-02","SUSPICIOUS OCC","INGLESIDE",48
"2007-02","TRESPASS","INGLESIDE",2
"2007-02","VANDALISM","INGLESIDE",81
"2007-02","VEHICLE THEFT","INGLESIDE",81
"2007-02","WARRANTS","INGLESIDE",47
"2007-02","WEAPON LAWS","INGLESIDE",10
"2007-02","ARSON","MISSION",1
"2007-02","ASSAULT","MISSION",132
"2007-02","BRIBERY","MISSION",1
"2007-02","BURGLARY","MISSION",40
"2007-02","DISORDERLY CONDUCT","MISSION",23
"2007-02","DRIVING UNDER THE INFLUENCE","MISSION",4
"2007-02","DRUG/NARCOTIC","MISSION",175
"2007-02","DRUNKENNESS","MISSION",12
"2007-02","FAMILY OFFENSES","MISSION",3
"2007-02","FORGERY/COUNTERFEITING","MISSION",24
"2007-02","FRAUD","MISSION",28
"2007-02","GAMBLING","MISSION",1
"2007-02","KIDNAPPING","MISSION",3
"2007-02","LARCENY/THEFT","MISSION",166
"2007-02","LIQUOR LAWS","MISSION",11
"2007-02","LOITERING","MISSION",2
"2007-02","MISSING PERSON","MISSION",36
"2007-02","NON-CRIMINAL","MISSION",140
"2007-02","OTHER OFFENSES","MISSION",241
"2007-02","PROSTITUTION","MISSION",95
"2007-02","RECOVERED VEHICLE","MISSION",9
"2007-02","ROBBERY","MISSION",50
"2007-02","SECONDARY CODES","MISSION",19
"2007-02","SEX OFFENSES, FORCIBLE","MISSION",7
"2007-02","STOLEN PROPERTY","MISSION",4
"2007-02","SUICIDE","MISSION",2
"2007-02","SUSPICIOUS OCC","MISSION",60
"2007-02","TRESPASS","MISSION",18
"2007-02","VANDALISM","MISSION",71
"2007-02","VEHICLE THEFT","MISSION",65
"2007-02","WARRANTS","MISSION",110
"2007-02","WEAPON LAWS","MISSION",17
"2007-02","ASSAULT","NORTHERN",98
"2007-02","BAD CHECKS","NORTHERN",1
"2007-02","BURGLARY","NORTHERN",62
"2007-02","DISORDERLY CONDUCT","NORTHERN",7
"2007-02","DRIVING UNDER THE INFLUENCE","NORTHERN",5
"2007-02","DRUG/NARCOTIC","NORTHERN",125
"2007-02","DRUNKENNESS","NORTHERN",8
"2007-02","EMBEZZLEMENT","NORTHERN",2
"2007-02","FORGERY/COUNTERFEITING","NORTHERN",33
"2007-02","FRAUD","NORTHERN",30
"2007-02","LARCENY/THEFT","NORTHERN",264
"2007-02","LIQUOR LAWS","NORTHERN",1
"2007-02","MISSING PERSON","NORTHERN",35
"2007-02","NON-CRIMINAL","NORTHERN",114
"2007-02","OTHER OFFENSES","NORTHERN",209
"2007-02","PORNOGRAPHY/OBSCENE MAT","NORTHERN",1
"2007-02","PROSTITUTION","NORTHERN",37
"2007-02","RECOVERED VEHICLE","NORTHERN",6
"2007-02","ROBBERY","NORTHERN",24
"2007-02","RUNAWAY","NORTHERN",5
"2007-02","SECONDARY CODES","NORTHERN",17
"2007-02","SEX OFFENSES, FORCIBLE","NORTHERN",2
"2007-02","STOLEN PROPERTY","NORTHERN",5
"2007-02","SUSPICIOUS OCC","NORTHERN",41
"2007-02","TRESPASS","NORTHERN",14
"2007-02","VANDALISM","NORTHERN",60
"2007-02","VEHICLE THEFT","NORTHERN",45
"2007-02","WARRANTS","NORTHERN",98
"2007-02","WEAPON LAWS","NORTHERN",10
"2007-02","ASSAULT","PARK",45
"2007-02","BURGLARY","PARK",23
"2007-02","DISORDERLY CONDUCT","PARK",1
"2007-02","DRIVING UNDER THE INFLUENCE","PARK",2
"2007-02","DRUG/NARCOTIC","PARK",43
"2007-02","DRUNKENNESS","PARK",3
"2007-02","EMBEZZLEMENT","PARK",4
"2007-02","FAMILY OFFENSES","PARK",2
"2007-02","FORGERY/COUNTERFEITING","PARK",11
"2007-02","FRAUD","PARK",7
"2007-02","KIDNAPPING","PARK",1
"2007-02","LARCENY/THEFT","PARK",66
"2007-02","LIQUOR LAWS","PARK",1
"2007-02","MISSING PERSON","PARK",21
"2007-02","NON-CRIMINAL","PARK",51
"2007-02","OTHER OFFENSES","PARK",106
"2007-02","RECOVERED VEHICLE","PARK",2
"2007-02","ROBBERY","PARK",11
"2007-02","RUNAWAY","PARK",5
"2007-02","SECONDARY CODES","PARK",7
"2007-02","SEX OFFENSES, FORCIBLE","PARK",2
"2007-02","SUSPICIOUS OCC","PARK",25
"2007-02","TRESPASS","PARK",1
"2007-02","VANDALISM","PARK",30
"2007-02","VEHICLE THEFT","PARK",36
"2007-02","WARRANTS","PARK",22
"2007-02","WEAPON LAWS","PARK",5
"2007-02","ARSON","RICHMOND",1
"2007-02","ASSAULT","RICHMOND",47
"2007-02","BRIBERY","RICHMOND",1
"2007-02","BURGLARY","RICHMOND",30
"2007-02","DISORDERLY CONDUCT","RICHMOND",1
"2007-02","DRIVING UNDER THE INFLUENCE","RICHMOND",2
"2007-02","DRUG/NARCOTIC","RICHMOND",18
"2007-02","FORGERY/COUNTERFEITING","RICHMOND",7
"2007-02","FRAUD","RICHMOND",8
"2007-02","KIDNAPPING","RICHMOND",1
"2007-02","LARCENY/THEFT","RICHMOND",88
"2007-02","MISSING PERSON","RICHMOND",9
"2007-02","NON-CRIMINAL","RICHMOND",39
"2007-02","OTHER OFFENSES","RICHMOND",57
"2007-02","ROBBERY","RICHMOND",9
"2007-02","RUNAWAY","RICHMOND",1
"2007-02","SECONDARY CODES","RICHMOND",4
"2007-02","SEX OFFENSES, FORCIBLE","RICHMOND",3
"2007-02","SUSPICIOUS OCC","RICHMOND",23
"2007-02","TRESPASS","RICHMOND",2
"2007-02","VANDALISM","RICHMOND",50
"2007-02","VEHICLE THEFT","RICHMOND",24
"2007-02","WARRANTS","RICHMOND",16
"2007-02","WEAPON LAWS","RICHMOND",5
"2007-02","ASSAULT","SOUTHERN",146
"2007-02","BAD CHECKS","SOUTHERN",1
"2007-02","BURGLARY","SOUTHERN",54
"2007-02","DISORDERLY CONDUCT","SOUTHERN",4
"2007-02","DRIVING UNDER THE INFLUENCE","SOUTHERN",3
"2007-02","DRUG/NARCOTIC","SOUTHERN",183
"2007-02","DRUNKENNESS","SOUTHERN",6
"2007-02","EMBEZZLEMENT","SOUTHERN",6
"2007-02","FAMILY OFFENSES","SOUTHERN",4
"2007-02","FORGERY/COUNTERFEITING","SOUTHERN",32
"2007-02","FRAUD","SOUTHERN",41
"2007-02","GAMBLING","SOUTHERN",4
"2007-02","KIDNAPPING","SOUTHERN",2
"2007-02","LARCENY/THEFT","SOUTHERN",415
"2007-02","LIQUOR LAWS","SOUTHERN",5
"2007-02","LOITERING","SOUTHERN",6
"2007-02","MISSING PERSON","SOUTHERN",33
"2007-02","NON-CRIMINAL","SOUTHERN",204
"2007-02","OTHER OFFENSES","SOUTHERN",242
"2007-02","PROSTITUTION","SOUTHERN",2
"2007-02","RECOVERED VEHICLE","SOUTHERN",6
"2007-02","ROBBERY","SOUTHERN",43
"2007-02","RUNAWAY","SOUTHERN",3
"2007-02","SECONDARY CODES","SOUTHERN",13
"2007-02","SEX OFFENSES, FORCIBLE","SOUTHERN",9
"2007-02","SEX OFFENSES, NON FORCIBLE","SOUTHERN",1
"2007-02","STOLEN PROPERTY","SOUTHERN",9
"2007-02","SUICIDE","SOUTHERN",2
"2007-02","SUSPICIOUS OCC","SOUTHERN",45
"2007-02","TRESPASS","SOUTHERN",17
"2007-02","VANDALISM","SOUTHERN",68
"2007-02","VEHICLE THEFT","SOUTHERN",47
"2007-02","WARRANTS","SOUTHERN",103
"2007-02","WEAPON LAWS","SOUTHERN",20
"2007-02","ARSON","TARAVAL",2
"2007-02","ASSAULT","TARAVAL",63
"2007-02","BAD CHECKS","TARAVAL",3
"2007-02","BURGLARY","TARAVAL",40
"2007-02","DISORDERLY CONDUCT","TARAVAL",2
"2007-02","DRUG/NARCOTIC","TARAVAL",8
"2007-02","DRUNKENNESS","TARAVAL",5
"2007-02","EMBEZZLEMENT","TARAVAL",1
"2007-02","EXTORTION","TARAVAL",2
"2007-02","FORGERY/COUNTERFEITING","TARAVAL",23
"2007-02","FRAUD","TARAVAL",14
"2007-02","KIDNAPPING","TARAVAL",5
"2007-02","LARCENY/THEFT","TARAVAL",114
"2007-02","LIQUOR LAWS","TARAVAL",1
"2007-02","MISSING PERSON","TARAVAL",61
"2007-02","NON-CRIMINAL","TARAVAL",58
"2007-02","OTHER OFFENSES","TARAVAL",56
"2007-02","PROSTITUTION","TARAVAL",1
"2007-02","RECOVERED VEHICLE","TARAVAL",4
"2007-02","ROBBERY","TARAVAL",31
"2007-02","RUNAWAY","TARAVAL",4
"2007-02","SECONDARY CODES","TARAVAL",13
"2007-02","SEX OFFENSES, FORCIBLE","TARAVAL",4
"2007-02","STOLEN PROPERTY","TARAVAL",1
"2007-02","SUSPICIOUS OCC","TARAVAL",37
"2007-02","TRESPASS","TARAVAL",5
